0.832075,0.84992,0.74084,0.84492,0.83882,0.846705,0.880125,0.738085,0.73969,0.826345,0.775085,0.80938,0.734935,0.861215,0.836675,0.828335,0.82988,0.831935,0.72565,0.813715
0.733175,0.80967,0.732775,0.751845,0.726565,0.842875,0.819625,0.738675,0.871335,0.838665,0.500055,0.73853,0.74137,0.7292,0.86495,0.863055,0.74408,0.823495,0.70993,0.7909
0.854105,0.76891,0.810515,0.831315,0.838385,0.842755,0.763675,0.806415,0.787885,0.871425,0.73424,0.83373,0.84439,0.82764,0.856115,0.713895,0.84783,0.74128,0.76722,0.835425
0.87116,0.84446,0.88408,0.85901,0.87172,0.500055,0.85958,0.857465,0.8642,0.861905,0.844275,0.8474,0.85616,0.87918,0.85212,0.79913,0.81098,0.85201,0.854405,0.79165
0.8488,0.865365,0.840645,0.770525,0.80737,0.864875,0.743595,0.87343,0.792265,0.810635,0.81224,0.844965,0.8123,0.859055,0.841835,0.8699,0.83971,0.814395,0.83579,0.7671
0.860365,0.87472,0.853495,0.79515,0.869735,0.85133,0.774895,0.78622,0.842885,0.85067,0.880695,0.850995,0.86011,0.72845,0.83872,0.80278,0.847925,0.833805,0.82318,0.839045
0.771715,0.78907,0.875945,0.791105,0.82844,0.875065,0.869125,0.866525,0.861405,0.856865,0.857615,0.813265,0.859785,0.86895,0.833565,0.799705,0.847765,0.86078,0.841225,0.80347
0.74215,0.86531,0.84957,0.83644,0.805705,0.815015,0.844695,0.86168,0.848235,0.825205,0.883765,0.838715,0.872775,0.86672,0.77358,0.85658,0.857645,0.84815,0.86799,0.84047
0.782285,0.72173,0.847665,0.785795,0.83194,0.855195,0.80548,0.663235,0.869085,0.85974,0.817895,0.872515,0.81282,0.804175,0.828895,0.86225,0.85147,0.839895,0.73389,0.80135
0.8156,0.500055,0.754025,0.838345,0.845905,0.87643,0.745705,0.841415,0.638075,0.840435,0.850755,0.654895,0.72917,0.81863,0.500055,0.80921,0.798595,0.843365,0.772415,0.75149
0.500055,0.69784,0.877575,0.83318,0.77463,0.834505,0.82655,0.843415,0.846245,0.500055,0.75288,0.78739,0.754485,0.83991,0.500055,0.819645,0.86958,0.84303,0.861745,0.500055
0.757345,0.81208,0.86261,0.83566,0.759235,0.638955,0.705495,0.808365,0.702875,0.823545,0.660335,0.80766,0.84333,0.854275,0.79775,0.871765,0.71508,0.689715,0.8285,0.857605
0.83952,0.82584,0.852065,0.500055,0.824305,0.711025,0.815955,0.6412,0.70007,0.79866,0.79977,0.852,0.765885,0.842785,0.810525,0.72971,0.88009,0.828185,0.814755,0.748145
0.809145,0.86885,0.859685,0.83228,0.80224,0.86236,0.73902,0.81304,0.500055,0.835095,0.68286,0.76958,0.718665,0.80414,0.752825,0.815535,0.77168,0.500055,0.85382,0.77186
0.850655,0.80929,0.822415,0.86082,0.78352,0.65324,0.7366,0.789615,0.87757,0.857695,0.78428,0.862765,0.75335,0.79611,0.803125,0.80114,0.842115,0.52029,0.811785,0.77346
